Activo - Corriente,Pasivo - Corriente,Activo - Todo,Pasivo - Todo,Patrimonio,Resultado,ROA,ROE,APL,Endeudamiento,Razon Corriente,XOF_t_i,Annual Sales,Equity / Sales,Net Margin,end_node
157014.17,49685.67,157014.17,49685.67,107328.5,142147.7,0.9053176538143023,1.324417093316314,0.4629308152075171,0.3164406753861769,3.1601499989836106,0,2220969.93,0.048325057692248895,0.06400253244311147,18
800.0,1.0,800.0,0.0,800.0,44062.61,55.0782625,55.0782625,0.0,0.0,800.0,1,145918.95,0.005482495590874248,0.3019663313092645,0
3226.02,756.8,3226.02,756.8,2469.22,1669.22,0.5174239465347394,0.6760110480232625,0.3064935485699938,0.2345924699784874,4.262711416490487,0,38201.32,0.06463703348470681,0.04369534874711136,0
13840.0,1270.0,115490.0,120040.0,-4550.0,-5350.0,-0.04632435708719369,1.1758241758241759,-26.38241758241758,1.0393973504199499,10.89763779527559,0,1.0,-4550.0,-5350.0,0
78883.05,42483.54,185676.51,167920.92,17755.59,29979.94,0.1614632890288599,1.6884789522623578,9.457355120274798,0.9043735257626287,1.856790888894852,1,193658.78,0.09168492128268081,0.15480805982563764,0
7229478.0,2639737.0,10328552.0,5481994.0,4846958.0,22844.0,0.002211733067713654,0.0047130592012557156,1.1310174340276933,0.5307611367014466,2.7387114701199398,0,3838428.0,1.2627455823060898,0.005951394685532723,6
9363272.0,4242791.0,11592781.0,6560009.0,5032772.0,61866.0,0.005336596973582094,0.01229262919122901,1.3034584121831865,0.5658701738607845,2.2068661878466322,0,2101346.0,2.3950229995441017,0.029441129637860684,7
3310550.1,1180059.06,5242365.6,1496669.13,3745696.47,62529.15,0.011927659146855382,0.016693597706276504,0.3995703180936067,0.28549499294745867,2.805410519029446,0,1598088.58,2.3438603572275074,0.03912746188324554,6
687359.63,770004.52,1639168.55,1124087.96,515080.59,29610.72,0.018064475431766917,0.057487547725298675,2.182353561410652,0.6857671592100764,0.8926696040693372,0,1716677.31,0.3000450853515388,0.0172488561638879,3
1042457.47,1044734.13,1960536.48,1411285.89,549250.59,67551.06,0.03445539559661751,0.12298768764181027,2.569475419225312,0.7198467890788749,0.9978208235620674,1,2280083.19,0.2408905922419436,0.029626576914502843,3
607165.56,663225.55,1463258.4,925272.7,537985.7,-80414.76,-0.0549559530975527,-0.14947378712854265,1.7198834467161488,0.6323371866513803,0.9154737178023374,0,990950.6,0.5428986066510277,-0.08114911076293813,3
36302.12,39858.05,71545.46,39858.05,31687.41,6193.24,0.08656370369272906,0.19544797129206837,1.2578513043508448,0.5571010375780657,0.9107851487967926,0,145337.84,0.21802587681226032,0.042612715312130685,2
126811.03,101213.41,184960.84,113820.89,71139.95,19534.62,0.10561489664514931,0.2745942329169475,1.5999574078980938,0.615378314674609,1.2529073963618063,0,459882.19,0.15469168310257894,0.042477444060184194,17
226326.13,145990.48,288395.41,174478.61,113916.8,62966.58,0.218334196095562,0.552741825613079,1.531631945419815,0.6049978742726869,1.550280059357295,0,815084.2,0.13976077563520434,0.07725162627370277,18
85865.21,370931.69,548729.71,370931.69,177798.02,54907.38,0.1000627066465929,0.30881884961373585,2.0862532102438487,0.6759825160551267,0.23148523654045305,0,505474.88,0.3517445219038382,0.10862533861227683,17
124742.58,116636.88,688775.12,458458.11,230317.01,79214.17,0.11500730456117521,0.34393538714313804,1.9905525432099,0.6656136330824493,1.069495171681547,0,711716.56,0.3236077716106535,0.11130016421143832,17
61350.06,106888.85,627278.14,434330.73,192947.41,-37369.6,-0.059574210572681516,-0.19367764511583752,2.251031667126291,0.6924053339400604,0.5739612691127278,0,532970.64,0.36202258721043246,-0.07011568216965947,2
20321.25,8549.55,20321.25,15991.0,4330.25,5537.65,0.2725053822968567,1.2788291669072223,3.6928583800011547,0.7869102540444116,2.3768794848851695,1,44174.49,0.09802603267179769,0.1253585496968952,0
16243.39,6873.93,18361.2,6873.93,11487.27,11161.5,0.6078851055486569,0.9716407814911636,0.5983954412144922,0.3743725900267956,2.363042684461436,0,55120.0,0.20840475326560234,0.20249455732946298,0
1959862.38,1182204.12,1959862.38,1633994.12,325868.26,47445.48,0.024208577338986428,0.1455971195230858,5.014278223966949,0.8337290090746067,1.6578037132876848,0,4931411.25,0.06608012260182114,0.009621075508557515,6
853737.42,889156.0,1960606.56,1657344.75,303261.81,57575.88,0.029366360989835714,0.18985535963133637,5.465062514795385,0.8453224546999373,0.9601660675966872,0,6635600.45,0.045702240857494664,0.008676815373957604,3
2513292.6,2194197.8,3812450.1,3445185.6,367264.54,126675.44,0.03322677980755735,0.34491606513386786,9.380664956110383,0.9036670670128902,1.1454266338248995,0,6545548.0,0.056109059165099694,0.01935291590558957,17
2199399.4,3324377.9,4341336.8,3910165.7,431171.15,110302.14,0.02540741367958367,0.25581985251100403,9.068709026566365,0.900682411924364,0.6615972871194938,1,5940694.9,0.0725792448960811,0.018567211724675507,7
79090.09,46858.73,79090.09,46858.73,32231.36,22408.19,0.2833248767323441,0.69522942873028,1.4538241637957567,0.5924728369888062,1.6878410917239965,0,405693.19,0.07944762395444696,0.055234326215828265,18
7683.07,3507.61,7683.07,3786.15,3896.92,4671.07,0.6079692102245586,1.1986568880038593,0.9715749874259672,0.4927912930638404,2.1904003010596957,1,182432.83,0.02136084826398845,0.02560432790523504,0
404693.26,129943.95,448654.75,129943.95,318710.8,28179.16,0.06280811693178329,0.08841608128748697,0.4077174353677378,0.28963016662589663,3.1143678485993385,1,1120842.47,0.2843493251999989,0.025141053050925167,4
395859.47,119208.66,437594.57,119208.66,318385.91,1681.89,0.0038434891913763924,0.005282551605377261,0.3744156266211655,0.27241805125689744,3.3207274538611538,1,530367.65,0.6003117083027216,0.0031711775784213085,4
442514.2,320742.58,517044.27,383645.73,133398.54,203878.56,0.3943154809548513,1.5283417644600907,2.8759364982555278,0.7419978370517479,1.3796552986510242,0,1632617.2,0.08170840047501644,0.12487836095319833,18
152702.12,79215.76,166656.35,138909.0,27747.35,38598.56,0.23160569639260667,1.3910719402032987,5.006207800024146,0.8335055939962683,1.9276734831553721,1,499199.57,0.05558368169267453,0.07732089993587134,18
1640386.33,1544154.64,2412254.0,1559882.89,852371.11,156011.27,0.06467447872404812,0.1830320950225542,1.830051337615138,0.6466495194950448,1.0623199824079796,0,8820880.28,0.09663107115653995,0.017686587398055016,6
1504866.2,1812373.7,2139469.0,1913836.5,225632.49,-626738.62,-0.29294120176548477,-2.7776966872102506,8.482096261934618,0.8945380839825209,0.830328866502532,1,4640275.9,0.048624800521020736,-0.13506494732349858,3
3791859.5,3465683.5,11915440.0,8321961.6,3593479.1,912.73,7.660061231477814e-05,0.0002539961899319242,2.3158508421546125,0.6984183211027037,1.0941159225878532,0,1821832.4,1.9724531740680429,0.0005009955910324133,7
2010942.7,1460149.5,2406740.1,2121900.3,284839.83,128678.75,0.05346599327447114,0.4517582741149649,7.44945080187697,0.8816491236423907,1.377216990452005,0,3880880.2,0.07339567709407778,0.03315710441151984,18
2400755.13,1894411.82,2867652.04,2677865.41,189786.63,165422.4,0.057685659798529805,0.8716230432038337,14.109873862031272,0.9338181106519465,1.2672825964525494,0,4518701.84,0.04200025509981425,0.036608390165437425,17
170320.93,96868.28,361771.46,165734.5,196036.96,47690.05,0.13182369333390753,0.24327070772776727,0.8454247607185911,0.4581193331281577,1.7582735029464753,1,871669.54,0.22489825674073685,0.05471115808406016,4
1804012.0,2394021.0,15618857.0,6529367.0,9089490.0,-19137.0,-0.0012252497093737397,-0.002105398652729691,0.7183425032647597,0.4180438427728738,0.7535489454770865,0,7152662.0,1.2707842199170043,-0.0026755073845234124,6
2907440.0,4185539.0,16930839.0,7952244.0,8978595.0,-370248.0,-0.021868260633746504,-0.04123674138325651,0.8856891306490603,0.4696898954623572,0.6946393284114663,1,4878276.0,1.8405262432875877,-0.07589730470354691,7
2658818.4,1441537.8,2794889.2,1597270.5,1197618.6,161727.73,0.057865524686989384,0.13504109739110598,1.3337054885420114,0.5714968951184183,1.844431967028544,0,3548129.7,0.3375351808588057,0.045581121231278554,6
8918.94,5866.92,8918.94,5866.92,3052.02,1487.75,0.1668079390600228,0.48746404020943507,1.9223071932687203,0.6578046270072452,1.5202082182814833,0,83814.0,0.036414202877800846,0.017750614455818835,0
29236.77,12018.66,29834.87,12018.66,17816.21,15773.91,0.5287071805575154,0.885368436945905,0.6745912851274205,0.4028393621289451,2.432614784010863,0,234806.05,0.07587628172272393,0.06717846495011522,0
47099.06,66935.96,95248.31,66935.96,28312.35,15656.65,0.16437719472397988,0.5529971902720897,2.364196543204644,0.7027522063121121,0.7036436020339439,0,438733.7,0.0645319700766091,0.03568599813508741,17
907068.0,1213739.0,2097598.0,1369962.0,727636.0,2080.0,0.00099161040390008,0.0028585721432144644,1.8827573127222952,0.6531098904556545,0.7473336524574065,0,2313822.0,0.3144736284813611,0.0008989455541523937,3
1161312.0,1475089.0,2476547.0,1736058.0,738490.0,54076.0,0.021835240760623563,0.07322509444948476,2.350821270430202,0.7009994157187407,0.7872826656561062,0,3039340.0,0.24297709371113466,0.017792020636059145,3
54980.71,1.0,304980.71,0.0,304980.71,4980.71,0.0163312296046527,0.0163312296046527,0.0,0.0,54980.71,0,1702949.32,0.17908971595232206,0.002924755271049405,1
671324.37,732711.88,2654582.5,1653791.6,1000790.8,11803.11,0.00444631500433684,0.011793783476027157,1.6524848150082914,0.6229949907377149,0.9162187598213912,1,1825822.0,0.5481316360521453,0.006464545831959523,3
453719.45,386035.61,489679.45,386035.61,103643.84,26206.22,0.053517091640255685,0.2528487944869662,3.724636312201478,0.7883434969549977,1.175330560825723,0,1353932.1,0.07655024945490249,0.019355638292348633,2
59169.59,237792.0,373238.87,262436.39,110802.48,510.5,0.0013677567933907848,0.004607297598393105,2.3685064630322357,0.7031325274347766,0.24882918685237518,0,192066.68,0.5768958988617912,0.0026579310893487616,2
1465308.8,747293.04,1685058.5,962280.16,722778.34,189666.28,0.11255768271546655,0.2624127889609974,1.3313627522374287,0.5710663220297693,1.9608222231000572,0,6095098.1,0.1185835450294065,0.031117838776048578,5
1172563.5,743953.59,1646154.0,1027914.6,618239.45,100685.24,0.06116392512486681,0.16285799943694956,1.6626480241595714,0.6244340444454164,1.5761245268001194,1,6707231.9,0.09217505212545281,0.015011444587147793,5
1533176.81,1243565.63,2442687.44,1995969.21,446718.23,84721.68,0.0346837989227144,0.18965350932734487,4.46807198801804,0.8171201838250742,1.2328877326723804,0,2769056.79,0.16132505176970385,0.030595862210539927,6
1220254.71,1325787.14,2476310.37,2009590.94,466719.43,51922.14,0.02096754131833644,0.11124915026571745,4.305779470119767,0.8115262789130911,0.9204001707242386,0,2901711.65,0.16084280117909028,0.01789362495753153,3
1137775.0,1107493.6,2276370.4,1746566.6,529803.82,73227.86,0.032168692757558265,0.1382169347136833,3.296628929553585,0.7672594055870697,1.027342279901211,1,2727750.8,0.1942273539063759,0.026845509494489016,3
25503.47,19637.74,25503.47,19637.74,5865.73,6634.09,0.2601249947556156,1.1309913685082675,3.347876564383291,0.7700026702248753,1.2986967950487174,0,167409.89,0.03503813305175697,0.039627826050181385,0
119132.77,27693.45,122403.76,27693.45,94710.31,120021.1,0.9805344214916275,1.2672442947341214,0.2924016403282811,0.2262467264077509,4.301839243575647,0,2255218.06,0.04199607642375833,0.053219288249225886,0
4198528.0,2095579.0,5613052.0,3025213.0,2587839.0,152689.0,0.027202491621314037,0.05900251136179646,1.1690112870236518,0.5389604443358088,2.0035169277798643,0,5429640.0,0.4766133666320419,0.028121385579891117,6
6128386.0,2063423.0,7919726.0,5136820.0,2782906.0,141668.0,0.01788799258964262,0.050906498458805294,1.8458474702343521,0.6486108231522151,2.9700095423962996,0,4107013.0,0.677598536941568,0.03449416887650465,6
428158.67,350289.38,689596.15,408816.56,280779.59,79926.36,0.11590314128058864,0.2846587246601507,1.456005260211399,0.5928347482798446,1.2222998881667493,0,1814475.9,0.15474418260391337,0.04404928166860745,17
575586.1,462388.08,1348961.1,663419.23,685541.96,18613.19,0.01379816660391467,0.0271510587039778,0.9677295755900923,0.49180011936593276,1.2448117174646889,0,1829114.2,0.3747945098233888,0.010176067738143413,2
79735.9,22211.12,425014.08,22211.12,402802.96,-35255.88,-0.08295226360500808,-0.08752636773076344,0.055141402138653595,0.0522597274894987,3.5899090185456655,1,2541.37,158.4983532504122,-13.872785151316021,4
45347.82,53301.89,286076.58,219417.93,66658.65,103307.69,0.3611190052677503,1.5498017136560673,3.291664772688916,0.7669901884313634,0.8507732089800193,0,850678.0,0.07835943800121785,0.12144159129541378,17
2737305.7,1790927.3,4889125.0,2686601.4,2202523.6,54253.92,0.011096856799529568,0.024632616876386702,1.219783252265719,0.5495055659243729,1.5284292667826327,1,3046859.7,0.7228831704984644,0.0178065041852764,6
404263.65,254695.19,582255.66,535918.71,46336.95,29586.51,0.050813606517796664,0.6385079294170203,11.565688073988468,0.9204182059818876,1.5872449338364027,0,5188160.88,0.008931286263428284,0.0057026970990922705,18
379347.79,230892.97,417579.19,370914.04,46665.15,420.77,0.0010076412093236733,0.009016793045773987,7.948416323530514,0.8882483823008517,1.642959462992745,1,183056.23,0.2549224902097022,0.0022985833369342304,4
913847.61,1132828.76,1505961.22,1244300.87,261660.35,101561.33,0.0674395387153462,0.38814184113106937,4.755404745120917,0.8262502735628213,0.806695276698307,0,2138741.14,0.12234316023864393,0.04748649946482069,17
989865.48,353463.98,1065534.3,633232.56,432301.76,7738.66,0.007262703790952576,0.01790106059248984,1.464792926126417,0.5942864157446645,2.8004705882619216,0,685828.99,0.6303346261288838,0.011283658335877578,5
182189.33,92592.41,188727.66,119037.81,69689.85,75651.68,0.40085104642318986,1.0855480389181493,1.7081082826265228,0.6307385467503809,1.9676486442031262,0,932932.76,0.07469975649692054,0.08109017417289537,18
282931.43,114456.58,314700.27,213567.86,101132.41,47424.68,0.15069793235321977,0.46893651599917374,2.111764764628866,0.6786389474657901,2.471954255491471,0,606142.81,0.16684584611339362,0.0782401097853491,18
219107.24,212021.5,493674.24,245614.2,248060.04,5831.41,0.011812263082635222,0.023508058774803067,0.9901401289784522,0.49752281990650354,1.0334199126032029,0,214829.85,1.1546814374259442,0.02714431909718319,2
78877.13,32725.45,113538.39,40482.55,73055.84,51411.35,0.45281027853222156,0.70372676571784,0.5541316067271282,0.35655384931915984,2.410268766357682,0,295811.13,0.24696785411691574,0.17379788921397243,0
252479.31,113720.31,289874.65,174741.34,115133.31,66173.21,0.22828215575249508,0.5747529537715889,1.5177305334138314,0.6028169072390428,2.2201778204790332,0,409774.63,0.28096739419909916,0.1614868397294386,18
41423.21,46694.12,108560.54,93856.16,14704.38,4754.5,0.04379583963012712,0.3233390323155414,6.3828709540966715,0.8645513369775059,0.8871183352422103,0,235851.72,0.06234586714059155,0.02015885235011218,17
35261.09,65747.43,94453.46,96267.02,-1813.56,-21724.08,-0.2299977152769205,11.978693839740622,-53.08179492269349,1.0192005671364501,0.536311305247977,0,139470.01,-0.013003225567991283,-0.15576165800805492,17
34225.72,7115.15,34225.72,10286.13,23939.59,1945.91,0.056855195449504056,0.08128418239410115,0.42967026586503776,0.300538016439099,4.810259797755494,0,79110.34,0.3026101265649977,0.02459741672201131,1
3409.65,1.0,3409.65,0.0,3409.65,1.0,0.0002932852345548663,0.0002932852345548663,0.0,0.0,3409.65,0,1.0,3409.65,1.0,1
