customer_id,new order,subscription information,new subscription,create customer,pause subscription,cancel subscription,pause subscription (failed payment),change subscription,reactivate subscription,event,nextBox,nextBoxDeliveryTime,currentBoxPrice,currentBox,currentBoxDeliveryTime,currentBoxStatus,last_event,time_since_last_event
1083,2,0,0,0,0,0,0,2,0,1,23,16,41.9,22,16,2,3,0.0
1083,2,0,0,0,0,0,0,0,0,1,23,16,41.9,22,16,2,3,0.0
1083,2,0,0,0,0,0,0,2,0,1,23,16,41.9,22,16,2,1,6.0
1083,2,0,0,0,0,0,0,0,0,1,23,16,41.9,22,16,2,1,6.0
1085,13,2,0,0,0,0,0,1,0,1,35,19,25.9,34,19,0,3,6.0
1085,13,2,0,0,0,0,0,0,0,1,35,19,25.9,34,19,0,3,6.0
1085,0,2,0,0,0,0,0,0,0,1,35,19,25.9,34,19,0,3,6.0
10851,2,0,0,0,1,1,0,0,2,6,40,16,28.9,39,16,0,3,26.0
10851,2,0,0,0,1,0,0,0,2,6,40,16,28.9,39,16,0,3,26.0
10851,0,0,0,0,1,0,0,0,2,6,40,16,28.9,39,16,0,3,26.0
10851,0,0,0,0,0,0,0,0,2,6,40,16,28.9,39,16,0,3,26.0
10851,2,0,0,0,1,1,0,0,2,4,40,16,28.9,39,16,0,3,1.0
10851,2,0,0,0,1,0,0,0,2,4,40,16,28.9,39,16,0,3,1.0
10851,0,0,0,0,1,0,0,0,2,4,40,16,28.9,39,16,0,3,1.0
10851,0,0,0,0,0,0,0,0,2,4,40,16,28.9,39,16,0,3,1.0
10851,2,0,0,0,1,1,0,0,2,6,40,16,28.9,39,16,0,5,0.0
10851,2,0,0,0,1,0,0,0,2,6,40,16,28.9,39,16,0,5,0.0
10851,0,0,0,0,1,0,0,0,2,6,40,16,28.9,39,16,0,5,0.0
10851,0,0,0,0,0,0,0,0,2,6,40,16,28.9,39,16,0,5,0.0
10851,2,0,0,0,1,1,0,0,2,0,40,16,28.9,39,16,2,3,3.0
10851,2,0,0,0,1,0,0,0,2,0,40,16,28.9,39,16,2,3,3.0
10851,0,0,0,0,1,0,0,0,2,0,40,16,28.9,39,16,2,3,3.0
10851,0,0,0,0,0,0,0,0,2,0,40,16,28.9,39,16,2,3,3.0
10853,2,0,1,0,0,0,0,0,0,3,17,12,46.3,16,12,1,3,0.0
10853,0,0,1,0,0,0,0,0,0,3,17,12,46.3,16,12,1,3,0.0
1086,8,0,0,0,0,0,0,5,0,1,32,16,41.0,31,16,0,3,2.0
1086,8,0,0,0,0,0,0,0,0,1,32,16,41.0,31,16,0,3,2.0
1086,8,0,0,0,0,0,0,5,0,1,32,16,41.0,31,16,0,1,5.0
1086,8,0,0,0,0,0,0,0,0,1,32,16,41.0,31,16,0,1,5.0
1086,8,0,0,0,0,0,0,5,0,1,32,16,41.0,31,16,0,1,6.0
1086,8,0,0,0,0,0,0,0,0,1,32,16,41.0,31,16,0,1,6.0
1086,8,0,0,0,0,0,0,5,0,1,32,16,41.0,31,16,0,3,6.0
1086,8,0,0,0,0,0,0,0,0,1,32,16,41.0,31,16,0,3,6.0
1086,8,0,0,0,0,0,0,5,0,1,32,16,41.0,31,16,0,1,7.0
1086,8,0,0,0,0,0,0,0,0,1,32,16,41.0,31,16,0,1,7.0
1087,7,0,2,0,0,0,0,0,0,3,32,16,41.0,31,16,0,3,6.0
1087,0,0,2,0,0,0,0,0,0,3,32,16,41.0,31,16,0,3,6.0
1087,7,0,2,0,0,0,0,0,0,3,32,16,41.0,31,16,0,4,0.0
1087,0,0,2,0,0,0,0,0,0,3,32,16,41.0,31,16,0,4,0.0
10884,2,1,0,0,0,0,0,1,0,1,32,12,41.0,31,12,0,4,2.0
10884,2,1,0,0,0,0,0,0,0,1,32,12,41.0,31,12,0,4,2.0
10884,0,1,0,0,0,0,0,0,0,1,32,12,41.0,31,12,0,4,2.0
1089,1,0,1,0,0,0,0,5,0,1,17,14,44.4,16,14,0,1,8.0
1089,1,0,1,0,0,0,0,0,0,1,17,14,44.4,16,14,0,1,8.0
1089,0,0,1,0,0,0,0,0,0,1,17,14,44.4,16,14,0,1,8.0
1089,1,0,1,0,0,0,0,5,0,1,17,14,44.4,16,14,0,1,6.0
1089,1,0,1,0,0,0,0,0,0,1,17,14,44.4,16,14,0,1,6.0
1089,0,0,1,0,0,0,0,0,0,1,17,14,44.4,16,14,0,1,6.0
1089,1,0,1,0,0,0,0,5,0,1,17,14,44.4,16,14,0,1,7.0
1089,1,0,1,0,0,0,0,0,0,1,17,14,44.4,16,14,0,1,7.0
1089,0,0,1,0,0,0,0,0,0,1,17,14,44.4,16,14,0,1,7.0
1089,1,0,1,0,0,0,0,5,0,3,17,14,44.4,16,14,0,1,1.0
1089,1,0,1,0,0,0,0,0,0,3,17,14,44.4,16,14,0,1,1.0
1089,0,0,1,0,0,0,0,0,0,3,17,14,44.4,16,14,0,1,1.0
1089,1,0,1,0,0,0,0,5,0,1,17,14,44.4,16,14,0,4,6.0
1089,1,0,1,0,0,0,0,0,0,1,17,14,44.4,16,14,0,4,6.0
1089,0,0,1,0,0,0,0,0,0,1,17,14,44.4,16,14,0,4,6.0
1089,1,0,1,0,0,0,0,5,0,1,17,14,44.4,16,14,0,1,7.0
1089,1,0,1,0,0,0,0,0,0,1,17,14,44.4,16,14,0,1,7.0
1089,0,0,1,0,0,0,0,0,0,1,17,14,44.4,16,14,0,1,7.0
10895,13,1,1,0,0,0,0,0,0,3,37,16,25.3,36,16,0,3,0.0
10895,0,1,1,0,0,0,0,0,0,3,37,16,25.3,36,16,0,3,0.0
10895,0,1,0,0,0,0,0,0,0,3,37,16,25.3,36,16,0,3,0.0
109,5,1,0,0,0,0,0,6,0,1,35,11,25.9,34,11,0,3,1.0
109,5,1,0,0,0,0,0,0,0,1,35,11,25.9,34,11,0,3,1.0
109,0,1,0,0,0,0,0,0,0,1,35,11,25.9,34,11,0,3,1.0
109,5,1,0,0,0,0,0,6,0,1,35,11,25.9,34,11,0,3,1.0
109,5,1,0,0,0,0,0,0,0,1,35,11,25.9,34,11,0,3,1.0
109,0,1,0,0,0,0,0,0,0,1,35,11,25.9,34,11,0,3,1.0
109,5,1,0,0,0,0,0,6,0,1,35,11,25.9,34,11,0,1,6.0
109,5,1,0,0,0,0,0,0,0,1,35,11,25.9,34,11,0,1,6.0
109,0,1,0,0,0,0,0,0,0,1,35,11,25.9,34,11,0,1,6.0
109,5,1,0,0,0,0,0,6,0,1,35,11,25.9,34,11,0,3,0.0
109,5,1,0,0,0,0,0,0,0,1,35,11,25.9,34,11,0,3,0.0
109,0,1,0,0,0,0,0,0,0,1,35,11,25.9,34,11,0,3,0.0
109,5,1,0,0,0,0,0,6,0,1,35,11,25.9,34,11,0,1,7.0
109,5,1,0,0,0,0,0,0,0,1,35,11,25.9,34,11,0,1,7.0
109,0,1,0,0,0,0,0,0,0,1,35,11,25.9,34,11,0,1,7.0
109,5,1,0,0,0,0,0,6,0,1,35,11,25.9,34,11,0,3,7.0
109,5,1,0,0,0,0,0,0,0,1,35,11,25.9,34,11,0,3,7.0
109,0,1,0,0,0,0,0,0,0,1,35,11,25.9,34,11,0,3,7.0
1090,3,0,0,0,0,0,0,3,0,1,35,12,25.9,34,12,0,3,2.0
1090,3,0,0,0,0,0,0,0,0,1,35,12,25.9,34,12,0,3,2.0
1090,3,0,0,0,0,0,0,3,0,1,35,12,25.9,34,12,0,3,6.0
1090,3,0,0,0,0,0,0,0,0,1,35,12,25.9,34,12,0,3,6.0
1090,3,0,0,0,0,0,0,3,0,1,35,12,25.9,34,12,0,1,7.0
1090,3,0,0,0,0,0,0,0,0,1,35,12,25.9,34,12,0,1,7.0
1091,1,1,0,0,0,0,0,5,0,1,32,15,41.0,31,15,0,3,9.0
1091,1,1,0,0,0,0,0,0,0,1,32,15,41.0,31,15,0,3,9.0
1091,0,1,0,0,0,0,0,0,0,1,32,15,41.0,31,15,0,3,9.0
1091,1,1,0,0,0,0,0,5,0,1,32,15,41.0,31,15,0,1,6.0
1091,1,1,0,0,0,0,0,0,0,1,32,15,41.0,31,15,0,1,6.0
1091,0,1,0,0,0,0,0,0,0,1,32,15,41.0,31,15,0,1,6.0
1091,1,1,0,0,0,0,0,5,0,1,32,15,41.0,31,15,0,1,7.0
1091,1,1,0,0,0,0,0,0,0,1,32,15,41.0,31,15,0,1,7.0
1091,0,1,0,0,0,0,0,0,0,1,32,15,41.0,31,15,0,1,7.0
1091,1,1,0,0,0,0,0,5,0,1,32,15,41.0,31,15,0,1,7.0
1091,1,1,0,0,0,0,0,0,0,1,32,15,41.0,31,15,0,1,7.0
1091,0,1,0,0,0,0,0,0,0,1,32,15,41.0,31,15,0,1,7.0
1091,1,1,0,0,0,0,0,5,0,1,32,15,41.0,31,15,0,3,7.0
1091,1,1,0,0,0,0,0,0,0,1,32,15,41.0,31,15,0,3,7.0
1091,0,1,0,0,0,0,0,0,0,1,32,15,41.0,31,15,0,3,7.0
1092,1,0,0,0,0,0,0,11,0,1,16,12,12.5,15,12,0,1,0.0
1092,1,0,0,0,0,0,0,0,0,1,16,12,12.5,15,12,0,1,0.0
1092,1,0,0,0,0,0,0,11,0,1,31,12,26.75,30,12,0,1,0.0
1092,1,0,0,0,0,0,0,0,0,1,31,12,26.75,30,12,0,1,0.0
1092,1,0,0,0,0,0,0,11,0,1,31,12,26.75,30,12,0,1,0.0
1092,1,0,0,0,0,0,0,0,0,1,31,12,26.75,30,12,0,1,0.0
1092,1,0,0,0,0,0,0,11,0,1,16,12,12.5,15,12,2,1,3.0
1092,1,0,0,0,0,0,0,0,0,1,16,12,12.5,15,12,2,1,3.0
1092,1,0,0,0,0,0,0,11,0,1,31,12,26.75,30,12,0,1,0.0
1092,1,0,0,0,0,0,0,0,0,1,31,12,26.75,30,12,0,1,0.0
1092,1,0,0,0,0,0,0,11,0,1,16,12,12.5,15,12,2,1,5.0
1092,1,0,0,0,0,0,0,0,0,1,16,12,12.5,15,12,2,1,5.0
1092,1,0,0,0,0,0,0,11,0,1,31,12,26.75,30,12,0,1,0.0
1092,1,0,0,0,0,0,0,0,0,1,31,12,26.75,30,12,0,1,0.0
1092,1,0,0,0,0,0,0,11,0,1,31,12,26.75,30,12,0,1,6.0
1092,1,0,0,0,0,0,0,0,0,1,31,12,26.75,30,12,0,1,6.0
1092,1,0,0,0,0,0,0,11,0,1,31,12,26.75,30,12,1,1,3.0
1092,1,0,0,0,0,0,0,0,0,1,31,12,26.75,30,12,1,1,3.0
1092,1,0,0,0,0,0,0,11,0,1,31,12,26.75,30,12,1,1,4.0
1092,1,0,0,0,0,0,0,0,0,1,31,12,26.75,30,12,1,1,4.0
1092,1,0,0,0,0,0,0,11,0,1,31,12,26.75,30,12,1,1,0.0
1092,1,0,0,0,0,0,0,0,0,1,31,12,26.75,30,12,1,1,0.0
1093,13,0,0,0,0,0,0,7,0,1,40,12,28.9,39,12,0,3,1.0
1093,13,0,0,0,0,0,0,0,0,1,40,12,28.9,39,12,0,3,1.0
1093,13,0,0,0,0,0,0,7,0,1,40,12,28.9,39,12,0,1,4.0
1093,13,0,0,0,0,0,0,0,0,1,40,12,28.9,39,12,0,1,4.0
1093,13,0,0,0,0,0,0,7,0,1,40,12,28.9,39,12,0,1,2.0
1093,13,0,0,0,0,0,0,0,0,1,40,12,28.9,39,12,0,1,2.0
1093,13,0,0,0,0,0,0,7,0,1,40,12,28.9,39,12,0,1,0.0
1093,13,0,0,0,0,0,0,0,0,1,40,12,28.9,39,12,0,1,0.0
1093,13,0,0,0,0,0,0,7,0,1,40,12,28.9,39,12,0,3,0.0
1093,13,0,0,0,0,0,0,0,0,1,40,12,28.9,39,12,0,3,0.0
1093,13,0,0,0,0,0,0,7,0,1,40,12,28.9,39,12,0,1,7.0
1093,13,0,0,0,0,0,0,0,0,1,40,12,28.9,39,12,0,1,7.0
1093,13,0,0,0,0,0,0,7,0,1,40,12,28.9,39,12,0,1,7.0
1093,13,0,0,0,0,0,0,0,0,1,40,12,28.9,39,12,0,1,7.0
1094,21,0,1,0,0,0,0,0,0,3,35,14,27.2,34,14,0,3,0.0
1094,0,0,1,0,0,0,0,0,0,3,35,14,27.2,34,14,0,3,0.0
1095,6,1,0,0,0,0,0,2,0,1,32,16,41.0,31,16,0,3,0.0
1095,6,1,0,0,0,0,0,0,0,1,32,16,41.0,31,16,0,3,0.0
1095,0,1,0,0,0,0,0,0,0,1,32,16,41.0,31,16,0,3,0.0
1095,6,1,0,0,0,0,0,2,0,1,32,16,41.0,31,16,0,1,5.0
1095,6,1,0,0,0,0,0,0,0,1,32,16,41.0,31,16,0,1,5.0
1095,0,1,0,0,0,0,0,0,0,1,32,16,41.0,31,16,0,1,5.0
1096,9,0,0,0,0,1,0,10,0,1,40,16,28.9,39,16,0,1,5.0
1096,9,0,0,0,0,0,0,10,0,1,40,16,28.9,39,16,0,1,5.0
1096,9,0,0,0,0,0,0,0,0,1,40,16,28.9,39,16,0,1,5.0
1096,9,0,0,0,0,1,0,10,0,1,40,16,28.9,39,16,0,1,6.0
1096,9,0,0,0,0,0,0,10,0,1,40,16,28.9,39,16,0,1,6.0
1096,9,0,0,0,0,0,0,0,0,1,40,16,28.9,39,16,0,1,6.0
1096,9,0,0,0,0,1,0,10,0,1,40,16,28.9,39,16,0,3,4.0
1096,9,0,0,0,0,0,0,10,0,1,40,16,28.9,39,16,0,3,4.0
1096,9,0,0,0,0,0,0,0,0,1,40,16,28.9,39,16,0,3,4.0
1096,9,0,0,0,0,1,0,10,0,1,40,16,28.9,39,16,0,3,4.0
1096,9,0,0,0,0,0,0,10,0,1,40,16,28.9,39,16,0,3,4.0
1096,9,0,0,0,0,0,0,0,0,1,40,16,28.9,39,16,0,3,4.0
1096,9,0,0,0,0,1,0,10,0,1,35,16,28.9,39,16,0,1,1.0
1096,9,0,0,0,0,0,0,10,0,1,35,16,28.9,39,16,0,1,1.0
1096,9,0,0,0,0,0,0,0,0,1,35,16,28.9,39,16,0,1,1.0
1096,9,0,0,0,0,1,0,10,0,1,35,16,28.9,39,16,0,1,0.0
1096,9,0,0,0,0,0,0,10,0,1,35,16,28.9,39,16,0,1,0.0
1096,9,0,0,0,0,0,0,0,0,1,35,16,28.9,39,16,0,1,0.0
1096,9,0,0,0,0,1,0,10,0,1,35,16,28.9,39,16,0,1,0.0
1096,9,0,0,0,0,0,0,10,0,1,35,16,28.9,39,16,0,1,0.0
1096,9,0,0,0,0,0,0,0,0,1,35,16,28.9,39,16,0,1,0.0
1096,9,0,0,0,0,1,0,10,0,1,35,16,28.9,39,16,0,1,1.0
1096,9,0,0,0,0,0,0,10,0,1,35,16,28.9,39,16,0,1,1.0
1096,9,0,0,0,0,0,0,0,0,1,35,16,28.9,39,16,0,1,1.0
1096,9,0,0,0,0,1,0,10,0,1,35,16,28.9,39,16,0,1,0.0
1096,9,0,0,0,0,0,0,10,0,1,35,16,28.9,39,16,0,1,0.0
1096,9,0,0,0,0,0,0,0,0,1,35,16,28.9,39,16,0,1,0.0
1096,9,0,0,0,0,1,0,10,0,1,35,16,25.9,34,16,0,1,5.0
1096,9,0,0,0,0,0,0,10,0,1,35,16,25.9,34,16,0,1,5.0
1096,9,0,0,0,0,0,0,0,0,1,35,16,25.9,34,16,0,1,5.0
1096,9,0,0,0,0,1,0,10,0,0,40,16,28.9,39,16,2,3,4.0
1096,9,0,0,0,0,0,0,10,0,0,40,16,28.9,39,16,2,3,4.0
1096,9,0,0,0,0,0,0,0,0,0,40,16,28.9,39,16,2,3,4.0
1097,9,1,0,0,0,0,0,5,0,1,35,16,25.9,34,16,0,3,5.0
1097,9,1,0,0,0,0,0,0,0,1,35,16,25.9,34,16,0,3,5.0
1097,0,1,0,0,0,0,0,0,0,1,35,16,25.9,34,16,0,3,5.0
1097,9,1,0,0,0,0,0,5,0,1,35,16,25.9,34,16,0,1,6.0
1097,9,1,0,0,0,0,0,0,0,1,35,16,25.9,34,16,0,1,6.0
1097,0,1,0,0,0,0,0,0,0,1,35,16,25.9,34,16,0,1,6.0
1097,9,1,0,0,0,0,0,5,0,1,35,16,25.9,34,16,0,3,4.0
1097,9,1,0,0,0,0,0,0,0,1,35,16,25.9,34,16,0,3,4.0
1097,0,1,0,0,0,0,0,0,0,1,35,16,25.9,34,16,0,3,4.0
1097,9,1,0,0,0,0,0,5,0,1,35,16,25.9,34,16,0,3,4.0
1097,9,1,0,0,0,0,0,0,0,1,35,16,25.9,34,16,0,3,4.0
1097,0,1,0,0,0,0,0,0,0,1,35,16,25.9,34,16,0,3,4.0
1097,9,1,0,0,0,0,0,5,0,1,35,16,25.9,34,16,0,3,4.0
1097,9,1,0,0,0,0,0,0,0,1,35,16,25.9,34,16,0,3,4.0
1097,0,1,0,0,0,0,0,0,0,1,35,16,25.9,34,16,0,3,4.0
11,1,1,0,0,0,0,0,5,0,1,23,11,41.9,22,11,0,1,8.0
11,1,1,0,0,0,0,0,0,0,1,23,11,41.9,22,11,0,1,8.0
11,0,1,0,0,0,0,0,0,0,1,23,11,41.9,22,11,0,1,8.0
11,1,1,0,0,0,0,0,5,0,1,23,11,41.9,22,11,0,1,6.0
11,1,1,0,0,0,0,0,0,0,1,23,11,41.9,22,11,0,1,6.0
11,0,1,0,0,0,0,0,0,0,1,23,11,41.9,22,11,0,1,6.0
11,1,1,0,0,0,0,0,5,0,1,23,11,41.9,22,11,0,1,7.0
11,1,1,0,0,0,0,0,0,0,1,23,11,41.9,22,11,0,1,7.0
11,0,1,0,0,0,0,0,0,0,1,23,11,41.9,22,11,0,1,7.0
11,1,1,0,0,0,0,0,5,0,1,23,11,41.9,22,11,0,1,7.0
11,1,1,0,0,0,0,0,0,0,1,23,11,41.9,22,11,0,1,7.0
11,0,1,0,0,0,0,0,0,0,1,23,11,41.9,22,11,0,1,7.0
11,1,1,0,0,0,0,0,5,0,1,23,11,41.9,22,11,0,1,7.0
11,1,1,0,0,0,0,0,0,0,1,23,11,41.9,22,11,0,1,7.0
11,0,1,0,0,0,0,0,0,0,1,23,11,41.9,22,11,0,1,7.0
110,41,0,0,0,0,0,0,32,0,1,17,12,44.4,16,12,0,1,0.0
110,41,0,0,0,0,0,0,0,0,1,17,12,44.4,16,12,0,1,0.0
110,41,0,0,0,0,0,0,32,0,1,32,12,41.0,31,12,0,1,0.0
110,41,0,0,0,0,0,0,0,0,1,32,12,41.0,31,12,0,1,0.0
110,41,0,0,0,0,0,0,32,0,1,16,12,12.5,15,12,0,3,2.0
110,41,0,0,0,0,0,0,0,0,1,16,12,12.5,15,12,0,3,2.0
110,41,0,0,0,0,0,0,32,0,1,16,12,12.5,15,12,0,1,0.0
110,41,0,0,0,0,0,0,0,0,1,16,12,12.5,15,12,0,1,0.0
110,41,0,0,0,0,0,0,32,0,1,17,12,44.4,16,12,0,1,0.0
110,41,0,0,0,0,0,0,0,0,1,17,12,44.4,16,12,0,1,0.0
110,41,0,0,0,0,0,0,32,0,1,17,12,44.4,16,12,0,1,0.0
110,41,0,0,0,0,0,0,0,0,1,17,12,44.4,16,12,0,1,0.0
110,41,0,0,0,0,0,0,32,0,1,32,12,41.0,31,12,0,1,0.0
110,41,0,0,0,0,0,0,0,0,1,32,12,41.0,31,12,0,1,0.0
110,41,0,0,0,0,0,0,32,0,1,32,12,41.0,31,12,0,1,0.0
110,41,0,0,0,0,0,0,0,0,1,32,12,41.0,31,12,0,1,0.0
110,41,0,0,0,0,0,0,32,0,1,16,12,12.5,15,12,0,3,0.0
110,41,0,0,0,0,0,0,0,0,1,16,12,12.5,15,12,0,3,0.0
110,41,0,0,0,0,0,0,32,0,1,17,12,44.4,16,12,0,1,0.0
110,41,0,0,0,0,0,0,0,0,1,17,12,44.4,16,12,0,1,0.0
110,41,0,0,0,0,0,0,32,0,1,32,12,41.0,31,12,0,1,0.0
110,41,0,0,0,0,0,0,0,0,1,32,12,41.0,31,12,0,1,0.0
110,41,0,0,0,0,0,0,32,0,1,16,12,12.5,15,12,0,1,6.0
110,41,0,0,0,0,0,0,0,0,1,16,12,12.5,15,12,0,1,6.0
110,41,0,0,0,0,0,0,32,0,1,17,12,44.4,16,12,0,1,0.0
110,41,0,0,0,0,0,0,0,0,1,17,12,44.4,16,12,0,1,0.0
110,41,0,0,0,0,0,0,32,0,1,32,12,41.0,31,12,0,1,0.0
110,41,0,0,0,0,0,0,0,0,1,32,12,41.0,31,12,0,1,0.0
110,41,0,0,0,0,0,0,32,0,1,16,12,12.5,15,12,0,3,6.0
110,41,0,0,0,0,0,0,0,0,1,16,12,12.5,15,12,0,3,6.0
110,41,0,0,0,0,0,0,32,0,1,17,12,44.4,16,12,0,1,0.0
110,41,0,0,0,0,0,0,0,0,1,17,12,44.4,16,12,0,1,0.0
110,41,0,0,0,0,0,0,32,0,1,32,12,41.0,31,12,0,1,0.0
110,41,0,0,0,0,0,0,0,0,1,32,12,41.0,31,12,0,1,0.0
110,41,0,0,0,0,0,0,32,0,1,16,12,12.5,15,12,0,3,6.0
110,41,0,0,0,0,0,0,0,0,1,16,12,12.5,15,12,0,3,6.0
110,41,0,0,0,0,0,0,32,0,1,17,12,44.4,16,12,0,1,0.0
110,41,0,0,0,0,0,0,0,0,1,17,12,44.4,16,12,0,1,0.0
110,41,0,0,0,0,0,0,32,0,1,32,12,41.0,31,12,0,1,0.0
110,41,0,0,0,0,0,0,0,0,1,32,12,41.0,31,12,0,1,0.0
110,41,0,0,0,0,0,0,32,0,1,16,12,12.5,15,12,0,1,0.0
110,41,0,0,0,0,0,0,0,0,1,16,12,12.5,15,12,0,1,0.0
110,41,0,0,0,0,0,0,32,0,1,17,12,44.4,16,12,0,1,0.0
110,41,0,0,0,0,0,0,0,0,1,17,12,44.4,16,12,0,1,0.0
110,41,0,0,0,0,0,0,32,0,1,32,12,41.0,31,12,0,1,0.0
110,41,0,0,0,0,0,0,0,0,1,32,12,41.0,31,12,0,1,0.0
110,41,0,0,0,0,0,0,32,0,1,16,12,12.5,15,12,0,3,6.0
110,41,0,0,0,0,0,0,0,0,1,16,12,12.5,15,12,0,3,6.0
110,41,0,0,0,0,0,0,32,0,1,17,12,44.4,16,12,0,1,0.0
110,41,0,0,0,0,0,0,0,0,1,17,12,44.4,16,12,0,1,0.0
110,41,0,0,0,0,0,0,32,0,1,32,12,41.0,31,12,0,1,0.0
110,41,0,0,0,0,0,0,0,0,1,32,12,41.0,31,12,0,1,0.0
110,41,0,0,0,0,0,0,32,0,1,16,12,12.5,15,12,0,1,0.0
110,41,0,0,0,0,0,0,0,0,1,16,12,12.5,15,12,0,1,0.0
110,41,0,0,0,0,0,0,32,0,1,17,12,44.4,16,12,0,1,0.0
110,41,0,0,0,0,0,0,0,0,1,17,12,44.4,16,12,0,1,0.0
110,41,0,0,0,0,0,0,32,0,1,32,12,41.0,31,12,0,1,0.0
110,41,0,0,0,0,0,0,0,0,1,32,12,41.0,31,12,0,1,0.0
110,41,0,0,0,0,0,0,32,0,1,16,12,12.5,15,12,0,1,0.0
110,41,0,0,0,0,0,0,0,0,1,16,12,12.5,15,12,0,1,0.0
110,41,0,0,0,0,0,0,32,0,1,17,12,44.4,16,12,0,1,0.0
110,41,0,0,0,0,0,0,0,0,1,17,12,44.4,16,12,0,1,0.0
110,41,0,0,0,0,0,0,32,0,1,32,12,41.0,31,12,0,1,0.0
110,41,0,0,0,0,0,0,0,0,1,32,12,41.0,31,12,0,1,0.0
1100,13,0,0,0,2,0,0,5,1,1,35,16,25.9,34,16,0,3,0.0
1100,13,0,0,0,2,0,0,0,1,1,35,16,25.9,34,16,0,3,0.0
1100,0,0,0,0,2,0,0,0,1,1,35,16,25.9,34,16,0,3,0.0
1100,0,0,0,0,0,0,0,0,1,1,35,16,25.9,34,16,0,3,0.0
1100,13,0,0,0,2,0,0,5,1,1,35,16,25.9,34,16,0,1,6.0
1100,13,0,0,0,2,0,0,0,1,1,35,16,25.9,34,16,0,1,6.0
1100,0,0,0,0,2,0,0,0,1,1,35,16,25.9,34,16,0,1,6.0
1100,0,0,0,0,0,0,0,0,1,1,35,16,25.9,34,16,0,1,6.0
1100,13,0,0,0,2,0,0,5,1,1,35,16,25.9,34,16,0,1,7.0
1100,13,0,0,0,2,0,0,0,1,1,35,16,25.9,34,16,0,1,7.0
1100,0,0,0,0,2,0,0,0,1,1,35,16,25.9,34,16,0,1,7.0
1100,0,0,0,0,0,0,0,0,1,1,35,16,25.9,34,16,0,1,7.0
1100,13,0,0,0,2,0,0,5,1,1,35,16,25.9,34,16,0,3,6.0
1100,13,0,0,0,2,0,0,0,1,1,35,16,25.9,34,16,0,3,6.0
1100,0,0,0,0,2,0,0,0,1,1,35,16,25.9,34,16,0,3,6.0
1100,0,0,0,0,0,0,0,0,1,1,35,16,25.9,34,16,0,3,6.0
1100,13,0,0,0,2,0,0,5,1,1,35,16,25.9,34,16,0,1,7.0
1100,13,0,0,0,2,0,0,0,1,1,35,16,25.9,34,16,0,1,7.0
1100,0,0,0,0,2,0,0,0,1,1,35,16,25.9,34,16,0,1,7.0
1100,0,0,0,0,0,0,0,0,1,1,35,16,25.9,34,16,0,1,7.0
1100,13,0,0,0,2,0,0,5,1,4,35,16,25.9,34,16,1,3,4.0
1100,13,0,0,0,2,0,0,0,1,4,35,16,25.9,34,16,1,3,4.0
1100,0,0,0,0,2,0,0,0,1,4,35,16,25.9,34,16,1,3,4.0
1100,0,0,0,0,0,0,0,0,1,4,35,16,25.9,34,16,1,3,4.0
1100,13,0,0,0,2,0,0,5,1,6,35,16,25.9,34,16,0,3,3.0
1100,13,0,0,0,2,0,0,0,1,6,35,16,25.9,34,16,0,3,3.0
1100,0,0,0,0,2,0,0,0,1,6,35,16,25.9,34,16,0,3,3.0
1100,0,0,0,0,0,0,0,0,1,6,35,16,25.9,34,16,0,3,3.0
1100,13,0,0,0,2,0,0,5,1,4,35,16,25.9,34,16,1,3,4.0
1100,13,0,0,0,2,0,0,0,1,4,35,16,25.9,34,16,1,3,4.0
1100,0,0,0,0,2,0,0,0,1,4,35,16,25.9,34,16,1,3,4.0
1100,0,0,0,0,0,0,0,0,1,4,35,16,25.9,34,16,1,3,4.0
1101,5,0,2,0,0,0,0,0,0,3,31,11,26.75,30,11,0,3,4.0
1101,0,0,2,0,0,0,0,0,0,3,31,11,26.75,30,11,0,3,4.0
1101,5,0,2,0,0,0,0,0,0,3,31,11,26.75,30,11,0,4,0.0
1101,0,0,2,0,0,0,0,0,0,3,31,11,26.75,30,11,0,4,0.0
1103,7,1,0,0,0,0,0,14,0,1,17,19,44.4,16,19,0,1,0.0
1103,7,1,0,0,0,0,0,0,0,1,17,19,44.4,16,19,0,1,0.0
1103,0,1,0,0,0,0,0,0,0,1,17,19,44.4,16,19,0,1,0.0
1103,7,1,0,0,0,0,0,14,0,1,19,19,67.9,18,19,0,1,2.0
1103,7,1,0,0,0,0,0,0,0,1,19,19,67.9,18,19,0,1,2.0
1103,0,1,0,0,0,0,0,0,0,1,19,19,67.9,18,19,0,1,2.0
1103,7,1,0,0,0,0,0,14,0,1,19,9,67.9,18,9,0,1,0.0
1103,7,1,0,0,0,0,0,0,0,1,19,9,67.9,18,9,0,1,0.0
1103,0,1,0,0,0,0,0,0,0,1,19,9,67.9,18,9,0,1,0.0
1103,7,1,0,0,0,0,0,14,0,1,19,11,67.9,18,11,0,1,0.0
1103,7,1,0,0,0,0,0,0,0,1,19,11,67.9,18,11,0,1,0.0
1103,0,1,0,0,0,0,0,0,0,1,19,11,67.9,18,11,0,1,0.0
1103,7,1,0,0,0,0,0,14,0,1,19,11,67.9,18,11,0,1,0.0
1103,7,1,0,0,0,0,0,0,0,1,19,11,67.9,18,11,0,1,0.0
1103,0,1,0,0,0,0,0,0,0,1,19,11,67.9,18,11,0,1,0.0
